,address,area,balcony,cellar,city,contact_name,district,extra_costs,garden,immo_id,kitchen,lat,lng,media_count,price,private,rooms,sqm,title,url,zip_code
758,,,True,True,Ebersberg (Kreis),Michael Perkmann,Pliening,,True,115552998,True,,,17,599000.0,False,4.0,105.0,4 Zimmer Traumwohnung mit exklusiven Boden und einem Wamsler Ofen in der Küche,https://www.immobilienscout24.de/expose/115552998,85652
759,Andreas-Herz-Straße 11,,True,True,Ebersberg (Kreis),Ernst Pfister,Vaterstetten,,False,116324533,True,48.097359999999995,11.79261,12,379000.0,False,3.0,73.0,Zentrumsnah Baldham - ideal geschnittene 3-Zimmer-Wohnung ,https://www.immobilienscout24.de/expose/116324533,85598
760,,,True,False,Fürstenfeldbruck (Kreis),,Emmering,,False,114107202,False,,,3,347500.0,True,3.0,65.0,"Exklusive, gepflegte 3-Zimmer-EG-Wohnung mit Balkon in Emmering",https://www.immobilienscout24.de/expose/114107202,82275
761,,,True,True,Ebersberg (Kreis),Ihr McMakler Team,Vaterstetten,,False,116323513,False,,,9,530000.0,False,5.0,108.04,Vermietete Kapitalanlage oder Eigennutzung: 5-Zi.-Maisonette-ETW mit 2 Balkonen nahe München,https://www.immobilienscout24.de/expose/116323513,85598
762,Karwendelplatz 1,,True,True,Ebersberg (Kreis),Pierre Paul Pester,Vaterstetten,,False,115778681,False,48.09149,11.7926,17,349000.0,False,3.0,66.0,★TOP Grundriss ★Hell ★Ruhig,https://www.immobilienscout24.de/expose/115778681,85598
0,,,True,True,München,Alexander Bernhardt,Maxvorstadt,,False,116893916,True,,,15,799000.0,False,3.0,94.96,"IMMOXANDER: *Geräumige 3 Zi.-Whg. - Balkon, Einbauküche, Kellerabteil - in Top-Lage - 80335 München*",https://www.immobilienscout24.de/expose/116893916,80335
15,Berduxstraße 22,,True,False,München,Carsten Rittberg,Obermenzing,,False,116975248,False,48.15113,11.47842,9,867000.0,False,4.0,97.84,"Tolle 4-Zi.-Eigentumswohnung mit 3 Schlafzi., 2 Bädern und Loggia",https://www.immobilienscout24.de/expose/116975248,81245
21,Landsberger Straße 444,,True,True,München,,Pasing,,False,116881892,False,48.14562,11.47017,8,959000.0,False,3.0,78.35,Mehr ist mehr im Stadtquartier der Zukunft: Individuelles Wohnen im 3.OG mit Westbalkon ,https://www.immobilienscout24.de/expose/116881892,81241
22,Landsberger Straße 444,,True,True,München,,Pasing,,False,116851249,False,48.14562,11.47017,11,899000.0,False,3.0,90.2,"Plus an Lebensqualität mit 2 Balkonen, E-Mobility, Sharing-Flächen und Concierge.",https://www.immobilienscout24.de/expose/116851249,81241
29,,,True,True,München,Thomas Röthig,Am Hart,,False,117162425,True,,,18,350000.0,False,2.0,64.0,"Eigennutzer aufgepasst! 2-Zimmer Wohnung mit Westbalkon, ruhige Lage in Freimann, nahe FIZ BMW!",https://www.immobilienscout24.de/expose/117162425,80937
30,Bodenseestraße 24-28,,True,False,München,Team  PLAZA Pasing,Pasing,,False,116993231,False,48.14737,11.45497,9,923000.0,False,4.0,93.97,"Wohnen, wo das Stadtteil-Herz schlägt: 4-Zimmer-Wohnung mit Balkon in zentraler Lage",https://www.immobilienscout24.de/expose/116993231,81241
35,Geiselgasteigstraße 100,,True,True,München,L HOMES Team,Harlaching,,False,115966173,False,48.081559999999996,11.55171,6,714000.0,False,2.0,61.16,Elegante 2-Zimmer-Wohnung mit Ankleide und großem Süd-Balkon im charmanten Harlaching,https://www.immobilienscout24.de/expose/115966173,81545
40,Fritz-Bauer-Straße 28,,True,False,München,Kefrin Zoric,Aubing,,False,114234661,False,48.13958,11.42031,7,648000.0,False,3.0,79.68,"Moderne 3-Zimmer-Eigentumswohnung mit Loggia und 2 Bädern, eines davon ein Tageslichtbad",https://www.immobilienscout24.de/expose/114234661,81249
42,Soldhofstr 8,,True,True,München,Ulrike Hein,Aubing,,False,113327322,False,48.164229999999996,11.41811,14,685500.0,False,3.0,93.2,Rohbau fertiggestellt:  3-Zimmer-DG-Wohnung mit zwei Balkonen - KfW 55,https://www.immobilienscout24.de/expose/113327322,81245
44,Gustav-Heinemann-Ring 133,,True,False,München,Victoria Gerber,Perlach,,False,115576396,False,48.089220000000005,11.642339999999999,13,877700.0,False,4.0,106.2,"Traumhaft sonnige 4-Zi-Whg. mit Balkon und Loggia
",https://www.immobilienscout24.de/expose/115576396,81739
45,Federseestraße 8,,True,False,München,Christian Hartmann,Lochhausen,,False,117151530,False,48.17645,11.40372,8,632000.0,False,3.0,78.18,"3-Zi.-Wohnung mit Süd-Balkon, Fußbodenheizung, Badewanne und separatem Duschbad",https://www.immobilienscout24.de/expose/117151530,81249
46,Federseestraße 8,,True,False,München,Adam Zistl,Lochhausen,,False,117024948,False,48.17645,11.40372,7,594000.0,False,3.0,76.88,"3-Zi.-Eigentumswohnung mit Balkon, Loggia, 2 Schlafzi. und 2 Bädern",https://www.immobilienscout24.de/expose/117024948,81249
48,Alexisweg 1,,True,False,München,Alexander Eicher,Perlach,,False,117098018,False,48.10137,11.66446,10,729000.0,False,4.0,94.78,"Platz für die Familie! 4-Zi.-Wohnung mit 2 Bädern, Gäste-WC und 2 Loggien",https://www.immobilienscout24.de/expose/117098018,81735
59,,,True,True,Starnberg (Kreis),Leonhard und Hubert Steiner,Gauting,,True,117126925,True,,,38,827000.0,False,3.0,131.0,"3-4-Zimmer-Wohnung ca. 131 m² Nutzflächen, EG + OG, LIFT, EBK, 2 Bäder, Garten, TG-Platz a. W.",https://www.immobilienscout24.de/expose/117126925,82131
60,,,True,True,München (Kreis),,Baierbrunn,,False,116848572,True,,,11,820000.0,False,4.0,128.0,Terrassenhaus mit Bergblick,https://www.immobilienscout24.de/expose/116848572,82065
61,Heinrich-Laberger-Ring 3,,True,True,Ebersberg (Kreis),Ben Schönberg,Vaterstetten,,True,117149092,True,48.10163,11.771989999999999,13,729000.0,False,4.0,104.0,Sonnige 4 Zimmer Wohnung mit großem Gartenanteil-Individuelle Virtuelle Besichtigung möglich!,https://www.immobilienscout24.de/expose/117149092,85591
62,,,True,True,München,Magdalena  Aichler,Neuhausen,,False,116961186,False,,,5,679900.0,False,3.0,72.84,DAWONIA - Kernsanierte 3-Zimmer-Wohnung in München-Maxvorstadt/Neuhausen,https://www.immobilienscout24.de/expose/116961186,80335
63,,,True,True,München,Claudia Varga,Maxvorstadt,,False,116993411,True,,,18,650000.0,False,2.0,63.0,Maxvorstadt: Möblierte 2-Zimmer-Wohnung in City-Lage,https://www.immobilienscout24.de/expose/116993411,80335
67,Wintrichring 48,,True,True,München,Tobias Schmitz,Moosach,,False,117050850,False,48.171170000000004,11.51085,19,599000.0,False,2.0,80.0,Bezugsfertig nach Renovierung: 2-Zimmer Maisonette-Wohnung mit Dachterrasse ,https://www.immobilienscout24.de/expose/117050850,80992
69,,,True,True,München,Bernd Gasteiger,Moosach,,False,116971130,True,,,12,560000.0,False,3.0,74.0,Moderne und hochwertige Dreizimmerwohnung mit Balkon.,https://www.immobilienscout24.de/expose/116971130,80992
71,Pelkovenstraße 66,,True,True,München,Katja Iwanoczko,Moosach,,False,117073989,False,48.18177,11.51709,12,739000.0,False,3.0,83.84,Pelkoven66 - In der Stadt zu Hause!,https://www.immobilienscout24.de/expose/117073989,80992
74,,,True,True,München,Edda Pucher,Au,,False,117153423,True,,,16,775000.0,False,2.0,82.0,Giesing - Au: Ruhig gelegene 2-Zi.-Altbauwohnung in Isarnähe,https://www.immobilienscout24.de/expose/117153423,81543
78,,,True,True,München,Thomas Engel,Hadern,,False,116881662,False,,,18,590000.0,False,4.0,98.0,Hadern: Familienfreundliche 4-Zimmer-Wohnung,https://www.immobilienscout24.de/expose/116881662,81375
80,,,True,True,München,Thomas Engel,Haidhausen,,False,117115532,True,,,23,830000.0,False,3.0,95.0,Au-Haidhausen: Großzügige 3-Zi.-Wohnung oberhalb vom Mariahilfplatz,https://www.immobilienscout24.de/expose/117115532,81669
84,Blausternweg 9,,True,True,München,Gregory H. Kleemann,Feldmoching,,False,117024855,False,48.2008,11.51582,5,755000.0,False,2.5,83.71,E & Co.- Tolle 2 Zi.- Dachgeschosswohnung plus 1 Hobbyspeicher und Balkon.,https://www.immobilienscout24.de/expose/117024855,80995
90,Harsdörfer Str. 1,,True,True,München,Sebastian Sterl,Ramersdorf,,False,117050953,False,48.11184,11.603710000000001,16,749000.0,False,3.0,89.0,Bezugsfertig nach Renovierung: Attraktive 3-Zimmer Wohnung mit zwei Balkonen,https://www.immobilienscout24.de/expose/117050953,81669
91,,,True,True,München,Angelika Dreier,Ramersdorf,,False,115807966,True,,,10,489000.0,False,2.5,70.0,GEPFLEGTE Wohnung mit neuem Badezimmer und  Balkon - direkt angrenzender Park,https://www.immobilienscout24.de/expose/115807966,81539
93,,,True,True,München,Andreas Eissfeldt,Bogenhausen,,False,117004467,False,,,10,395000.0,False,2.5,68.43,"Ganz oben! 2,5 Zi. im 4.OG (ohne Lift) in Mü. - Oberföhring",https://www.immobilienscout24.de/expose/117004467,81925
95,,,True,True,München,L HOMES Team,Untergiesing,,False,107218966,False,,,7,949000.0,False,3.0,84.07,Ein schönes Wohngefühl! 3-Zimmer-Wohnung mit optimalem Grundriss und sonniger Loggia,https://www.immobilienscout24.de/expose/107218966,81545
101,,,True,False,München,Dominik Müller,Berg am Laim,,False,117031410,True,,,10,533000.0,False,3.5,72.0,Berg am Laim - Individuelle Maisonette mit drei erholsamen Balkonen,https://www.immobilienscout24.de/expose/117031410,81673
106,Plattlinger Str. 63,,True,True,München,Jan Eike Wendt,Solln,,False,117067145,False,48.08274,11.51631,22,685000.0,False,4.0,96.6,Familienfreundliche Wohnung in Solln,https://www.immobilienscout24.de/expose/117067145,81479
113,,,True,True,München,Sebastian Rieger,Berg am Laim,,False,117038623,True,,,24,995000.0,True,3.0,85.0,Hier ist Luxus zuhause: Hochwertiges Penthouse mit Smart Home und Aufzug direkt in die Wohnung,https://www.immobilienscout24.de/expose/117038623,81825
114,,,True,True,München,Stefanie Trasberger,Berg am Laim,,False,116919889,True,,,20,995000.0,False,3.0,85.0,"NEUWERTIGE, LICHTERFÜLLTE Traumwohnung mit exklusiver Ausstattung & vielen Extras!",https://www.immobilienscout24.de/expose/116919889,81825
116,,,True,True,München,Bastian Niesseler,Aubing,,False,116999169,True,,,5,585000.0,False,2.0,75.0,AIGNER - 2-Zimmer Dachgeschosswohnung mit großer Terrasse und Balkon mitten in Aubing!,https://www.immobilienscout24.de/expose/116999169,81249
119,,,True,True,München,Kerstin Höcht,Perlach,,False,117051384,False,,,20,599000.0,False,4.0,110.0,Großzügige Wohnung mit Süd-Loggia und Blick ins Grüne,https://www.immobilienscout24.de/expose/117051384,81737
120,,,True,True,München,Kathrin  Wille,Perlach,,False,117051502,True,,,28,510000.0,False,3.0,77.14,Alleinauftrag - 3 Zimmer - 2 Balkone - Tiefgaragenstellplatz - Renovierungsbedürftig,https://www.immobilienscout24.de/expose/117051502,81739
126,,,True,True,München (Kreis),Rosemarie Raster,Unterhaching,,False,116901615,True,,,24,580000.0,False,3.0,89.0,Wunderschöne Wohnung mit Dachterrasse und viel Erholungswert,https://www.immobilienscout24.de/expose/116901615,82008
129,,,True,True,Fürstenfeldbruck (Kreis),Bernd Schäfer,Germering,,False,116992966,True,,,19,399000.0,False,3.0,75.0,HERRLICHE  3  ZIMMER-WOHNUNG MIT ALPENBLICK IN GERMERING,https://www.immobilienscout24.de/expose/116992966,82110
132,Hollerweg 15,,True,False,Fürstenfeldbruck (Kreis),Gregor Sander,Gröbenzell,,True,117065891,False,48.20304,11.38232,17,749000.0,False,4.0,115.0,Bezugsfertig nach Renovierung: 4-Zimmer Wohnung inkl. Hobbyraum und Terrasse,https://www.immobilienscout24.de/expose/117065891,82194
133,,,True,True,München (Kreis),Christian Moosbauer,Unterschleißheim,,False,116923342,True,,,7,535000.0,False,4.0,117.0,"AIGNER - Helle, renovierungsbedürftige Split-Level Wohnung mit fantastischer Weitsicht",https://www.immobilienscout24.de/expose/116923342,85716
137,,,True,True,München (Kreis),Engel & Völkers München Nord/Ost,Garching bei München,,False,116972722,False,,,2,434000.0,False,3.0,86.0,ENGEL&VÖLKERS - Trotz Krise Geld solide anlegen!,https://www.immobilienscout24.de/expose/116972722,85748
142,,,True,True,Fürstenfeldbruck (Kreis),Barbara Bednarska,Puchheim,,False,110261186,True,,,12,440000.0,False,2.0,69.28,Ruhiges Wohnen im Herzen von Puchheim,https://www.immobilienscout24.de/expose/110261186,82178
143,,,False,True,München (Kreis),Kathrin  Wille,Haar,,False,117051515,False,,,22,340000.0,False,2.0,62.0,Alleinauftrag - Sanierungsobjekt - Traumblick - 2 Zimmer mit Balkon und Tiefgaragenstellplatz,https://www.immobilienscout24.de/expose/117051515,85540
146,,,True,True,Starnberg (Kreis),Wolfgang Bertol,Gauting,,True,117115512,True,,,4,375000.0,False,2.5,63.0,Kontaktlos besichtigen | Top-Zustand. Schöne ruhige Wohnlage | frei verfügbar,https://www.immobilienscout24.de/expose/117115512,82131
147,,,True,True,Fürstenfeldbruck (Kreis),Bärbel Schinner-Ecin,Puchheim,,True,116753131,True,,,11,515000.0,False,2.5,78.4,"ALSAOL Immmobilien: 2,5-Zimmer-Terrassenwohnung mit kleinem S/W-Garten in Puchheim!",https://www.immobilienscout24.de/expose/116753131,82178
150,,,True,True,Ebersberg (Kreis),Michael Wöhry,Vaterstetten,,False,117028884,True,,,19,825000.0,False,4.0,121.2,"Neuwertige, moderne Dachterrassenwohnung in begehrter Lage!",https://www.immobilienscout24.de/expose/117028884,85599
154,,,True,True,München,Tirza Helfmann,Laim,,False,117044829,True,,,17,699000.0,True,3.0,83.0,"S-Bahn Stammstrecke, perfekt geschnittene 3-Zi-Whg, Balkon, Spielplatz, Laim, S1+S8 Airport, München",https://www.immobilienscout24.de/expose/117044829,80687
156,,,True,True,München,Eveline Burger-Bothmann,Feldmoching,,False,117006539,True,,,15,475000.0,True,3.0,73.5,"Helle, freie 3-Zi.-Wohnung - Feldmoching, direkt vom Eigentümer",https://www.immobilienscout24.de/expose/117006539,80995
157,Menzinger Strasse 130 80997,,True,True,München,Bodo Dittscheid,Obermenzing,,False,115314277,True,48.17275,11.47862,17,720000.0,False,2.0,74.4,3% Rendite / Zur Kapitalanlage oder Selbstbezug! / PROVISIONSFREI!!!,https://www.immobilienscout24.de/expose/115314277,80997
163,,,False,False,München,Stephan Kunz,Neuhausen,,False,117195544,False,,,9,790000.0,False,4.0,112.0,Stadthaus Altbaujuwel zur Sanierung - Im Bieterverfahren,https://www.immobilienscout24.de/expose/117195544,80636
164,,,False,True,München,Tina Aigner,Neuhausen,,True,117171323,True,,,4,990000.0,False,3.0,80.0,AIGNER - Attraktiver Altbaucharme in zentraler Lage!,https://www.immobilienscout24.de/expose/117171323,80636
166,,,True,True,München,Martin Schubert,Neuhausen,,False,117046890,False,,,11,510000.0,False,2.0,67.28,Sehr gut vermietete 2-Zimmer-Wohnung am Goethe-Institut und Olympiapark,https://www.immobilienscout24.de/expose/117046890,80637
167,,,False,True,München,"Bernd Süßmilch, VK",Ludwigsvorstadt-Isarvorstadt,,False,116919318,True,,,5,560000.0,False,2.0,68.8,"elvirA! An der Hackerbrücke - zwei schöne 1-Zimmer- Altbauwohnungen, vermietet, Paketverkauf",https://www.immobilienscout24.de/expose/116919318,80339
169,,,False,False,München,Thomas Schippert,Schwanthalerhöhe,,False,117196842,False,,,16,636500.0,False,2.0,66.0,"Schwanthalerhöhe vom Feinsten: 2 Zi-Whg mit großem Balkon, 5. Stock, Duplex-TG-Parkplatz",https://www.immobilienscout24.de/expose/117196842,80339
172,,,True,True,München,Sven Grimm,Schwabing-West,,False,116958550,True,,,20,690000.0,False,2.0,60.0,***RUHIG GELEGENE 2-ZIMMER-WOHNUNG MIT SÜDBALKON IN BESTLAGE SCHWABING***,https://www.immobilienscout24.de/expose/116958550,80801
173,,,True,False,München,Moritz Heidtmann,Moosach,,False,115335258,True,,,8,699000.0,False,5.0,103.0,Direkte U-Bahn Nähe - Großzügige Wohnung mit Sonnen-Balkon,https://www.immobilienscout24.de/expose/115335258,80992
176,Menzinger Str. 38,,False,False,München,Peter Sax,Neuhausen,,False,117090548,False,48.16377,11.507489999999999,3,990000.0,False,5.0,102.55,"Großzügige 5-Zimmer-Wohnung mit Dachterrasse in Nymphenburg.
Rohbau fertiggestellt!",https://www.immobilienscout24.de/expose/117090548,80638
181,,,True,False,München,Alexander Frhr. von Wackerbarth,Laim,,False,117073852,True,,,5,449000.0,False,3.0,64.0,MUTZHAS - Ansprechend und sehr gepflegt!,https://www.immobilienscout24.de/expose/117073852,80686
183,,,True,False,München,Lukas Kemmer,Schwabing,,True,117013736,True,,,6,870000.0,False,3.0,84.2,MUTZHAS – Im Garten den Frühling genießen!,https://www.immobilienscout24.de/expose/117013736,80802
189,,,False,True,München,BETTERHOMES Deutschland,Nymphenburg,,False,116878678,True,,,5,360000.0,False,4.0,94.0,ERBPACHT! ZAHLE 1 - BEKOMME 2! KAPITALANLAGE,https://www.immobilienscout24.de/expose/116878678,80638
196,,,False,False,München,Hilke Schlossberger,Sendling-Westpark,,False,116950635,False,,,16,850000.0,False,3.5,102.0,"UNTERSENDLING Sehr gepflegte, sonnige Garten-Maisonette-Wohnung - frei werdend",https://www.immobilienscout24.de/expose/116950635,80686
199,,,True,False,München,Immobilien Gräser ,Sendling-Westpark,,False,117013225,True,,,5,740000.0,False,4.0,94.32,Attraktive Kapitalanlage - Große 4-Zi-Wohnung - Nähe Harras - for family ,https://www.immobilienscout24.de/expose/117013225,81373
202,,,True,True,München,BETTERHOMES Deutschland,Laim,,False,117045118,True,,,5,499000.0,False,3.0,71.0,TOP KAPITALANLAGE IN SCHÖNER LAGE MIT BALKON,https://www.immobilienscout24.de/expose/117045118,80689
207,,,False,True,München,Annette Hartmann,Au,,False,115698769,False,,,4,699900.0,False,2.0,65.4,Hochwertige Neubauwohnung mit privatem Zugang nahe der Isar,https://www.immobilienscout24.de/expose/115698769,81543
208,,,True,True,München,Andrea Unertl-Savic,Milbertshofen,,False,117081666,True,,,15,419900.0,False,3.0,68.0,WALSER: Attraktive 3-Zimmer-Wohnung im schönen Milbertshofen,https://www.immobilienscout24.de/expose/117081666,80807
211,,,True,False,München,,Hadern,,False,117097904,True,,,13,462000.0,False,3.0,85.0,Großzügiger Schnitt & West-Balkon: Rentable Kapitalanlage in Hadern,https://www.immobilienscout24.de/expose/117097904,81375
220,,,True,False,München,Suleiman Hotaki,Obermenzing,,True,117180037,True,,,14,739000.0,False,3.0,85.54,Obermenzing - Modernes Wohnflair mit Sonnenterrasse und großem Garten - Virtuelle Besichtigung/360°-,https://www.immobilienscout24.de/expose/117180037,81247
221,Konrad-Celtis-Str. 83,,True,True,München,Uwe Hess,Sendling-Westpark,,False,117147114,False,48.11038,11.52163,9,866500.0,False,3.0,89.43,Ihr Bergblick in der ABENDSONNE,https://www.immobilienscout24.de/expose/117147114,81369
225,,,True,True,München,,Feldmoching,,False,117098163,True,,,25,529000.0,False,2.0,62.0,2-Zimmer-Wohnung mit Balkon und hochwertiger Einbauküche in Top-Lage,https://www.immobilienscout24.de/expose/117098163,80995
228,,,True,True,München,Bibiana Sievers,Obermenzing,,True,117063606,True,,,19,615000.0,False,3.0,74.75,+++Sonnige Gartenwohnung nähe Pasing Arcaden+++,https://www.immobilienscout24.de/expose/117063606,81245
237,,,True,True,München,Marlene Leinauer,Hadern,,True,117118643,True,,,29,575000.0,False,2.5,79.0,"Nähe Klinikum Großhadern! Großzügige 2,5-Zimmer-Wohnung mit Essdiele und kleinem Gartenanteil!",https://www.immobilienscout24.de/expose/117118643,81375
239,,,True,False,München,,Obergiesing,,False,117097990,False,,,30,749000.0,False,3.0,91.0,"Obergiesing: Neusanierte, exklusive Wohnung mit Smart-Home-System",https://www.immobilienscout24.de/expose/117097990,81541
242,,,True,True,München,Katarzyna von Ebbe,Hadern,,False,117060667,True,,,22,465000.0,False,3.0,65.53,Schmuckkästchen entdeckt,https://www.immobilienscout24.de/expose/117060667,80689
244,,,True,True,München,Angela Schmidt,Untermenzing,,False,116907635,True,,,22,499800.0,False,3.0,69.57,Top renovierte und  charmante 3-Zimmer-Wohnung mit viel Platz,https://www.immobilienscout24.de/expose/116907635,80997
247,,,True,True,München,Lorenz Reischl,Obermenzing,,False,116721077,True,,,36,749500.0,False,3.5,86.16,**EXKLUSIV - MODERN - VILLA** Traumhafte 3-Zi.-Whg. + Südbalkon in BESTLAGE Obermenzing,https://www.immobilienscout24.de/expose/116721077,81247
250,Elektrastraße 12,,True,True,München,Harald Huber,Bogenhausen,,False,117163292,True,48.15185,11.621369999999999,12,170000.0,False,2.0,70.4,Kauf auf Leibrente:  schöne 2-Zi-Wgh in besonders ruhiger Lage,https://www.immobilienscout24.de/expose/117163292,81925
251,,,True,True,München,Lorenz Kranz,Hasenbergl,,False,116958351,False,,,3,651000.0,False,3.0,76.67,H30 - MODERNE & HELLE - NEUBAU 3-Zimmer-Whg in solider Bauqualität-idyllische Wohnlage nahe Zentrum,https://www.immobilienscout24.de/expose/116958351,80935
253,,,True,False,München,,Obergiesing,,False,117098022,True,,,10,599000.0,False,3.0,73.0,Obergiesing: Moderne 3-Zimmer-Wohnung in Top-Lage nähe Weißenseepark,https://www.immobilienscout24.de/expose/117098022,81539
254,,,True,False,München,,Obergiesing,,False,117098015,True,,,9,599000.0,False,3.0,73.0,"Top-Lage nähe Weißenseepark: Moderne, helle und ruhige 3-Zimmer-Wohnung",https://www.immobilienscout24.de/expose/117098015,81539
256,,,True,True,München,,Untermenzing,,False,116991570,True,,,19,587000.0,False,3.0,78.5,Sehr gepflegte Dreizimmerwohnung in vorteilhafter Lage,https://www.immobilienscout24.de/expose/116991570,80997
259,,,True,True,München,BETTERHOMES Deutschland,Untergiesing,,False,117044963,True,,,5,900000.0,False,4.0,107.0,LICHTDURCHFLUTETER WOHNTRAUM/2 BALKONE/EN-SUIT BAD,https://www.immobilienscout24.de/expose/117044963,81547
264,,,True,True,München,Christiane Wesoly,Untergiesing,,False,116994934,True,,,18,529000.0,False,3.0,70.97,"Charmante 3-Zimmerwohnung mit freundlichem Bad, Küche und Balkon - ohne Käuferprovision",https://www.immobilienscout24.de/expose/116994934,81547
265,,,False,True,München,Siegward Gerstgrasser,Untermenzing,,True,117032923,True,,,17,354000.0,False,2.0,60.0,Attraktive 2-Zimmer-Wohnung im Erdgeschoss mit kleinem Südgarten in ruhiger Lage,https://www.immobilienscout24.de/expose/117032923,80999
266,Ungererstraße xx,,True,False,München,,Freimann,,False,117056629,False,48.18687,11.61186,5,440000.0,False,2.0,63.0,WOHNUNG MIT 63 m² WOHNFLÄCHE,https://www.immobilienscout24.de/expose/117056629,80805
269,,,False,True,München,Finanz-Immobilien-Versicherung FIV Management GmbH,Obersendling,,False,116934761,True,,,22,998000.0,False,4.5,135.87,"Mü-Sendling, Isar-Hochufer, Wintergarten, 4,5 Zimmer jetzt frei zum Bezug!",https://www.immobilienscout24.de/expose/116934761,81379
270,,,True,False,München,Benjamin Gleich,Ramersdorf,,False,116887908,True,,,9,639500.0,False,3.0,71.0,Traumhaft renovierte Stadtwohnung zwischen viel Grün,https://www.immobilienscout24.de/expose/116887908,81539
271,,,True,True,München,Romina Lidl,Obersendling,,False,117130191,True,,,26,719800.0,False,3.0,72.63,Obersendling: moderne 3-Zimmer Whg. ,https://www.immobilienscout24.de/expose/117130191,81379
272,,,True,True,München,Alfred Kunz,Obermenzing,,False,116884163,True,,,14,950000.0,False,4.0,155.44,Dachterrassentraum: Maisonette-Wohnung in ruhiger und gewachsener Wohnlage,https://www.immobilienscout24.de/expose/116884163,81245
281,,,True,True,München,Friedrich Linecker,Hadern,,False,117014124,True,,,16,599000.0,False,3.5,91.65,"Helle, ruhige 3,5 Zimmerwohnung mit großzügigem Westbalkon",https://www.immobilienscout24.de/expose/117014124,81377
282,,,True,False,München,A. Zintl Lizenzpartner IAD,Bogenhausen,,False,116899638,True,,,12,659000.0,False,4.0,93.0,"Hochwertige 4-Zimmer Wohnung mit Süd-Balkon, München Bogenhausen mit Erbpacht",https://www.immobilienscout24.de/expose/116899638,81927
286,,,True,False,München,Nina Strehl,Harlaching,,False,117173379,True,,,16,695000.0,False,2.0,73.0,FIRSTPLACE – Erstbezug nach Sanierung: 2-Zimmer-Wohnung Harlaching mit Südwestbalkon,https://www.immobilienscout24.de/expose/117173379,81545
289,,,True,True,München,Michael Gattinger,Hasenbergl,,False,116958321,False,,,9,520000.0,False,2.0,71.0,Attraktive Geldanlage auf zwei Ebenen,https://www.immobilienscout24.de/expose/116958321,80933
290,,,False,False,München,Hubert Schneider,Bogenhausen,,False,117032823,False,,,17,728000.0,False,3.0,92.5,Penthouse Wohnung mit 2 sonnigen Balkonen und 2 Bädern in ruhiger Lage,https://www.immobilienscout24.de/expose/117032823,81925
292,,,True,True,München,Katarzyna von Ebbe,Obermenzing,,False,116979639,True,,,6,450000.0,False,2.5,64.0,Ein geheimes Versteck,https://www.immobilienscout24.de/expose/116979639,81245
293,,,True,True,München,Michael Kneissl,Freimann,,False,117189240,True,,,16,660000.0,False,3.0,82.0,Kieferngarten:  Gepflegte 3-Zimmer Wohnung im 4. OG mit zwei Balkonen -mit Lift-,https://www.immobilienscout24.de/expose/117189240,80939
294,,,True,False,München,Immobilien Gräser ,Untermenzing,,True,117015608,False,,,5,898500.0,False,4.0,110.05,"Gr. 4-Zimmer-Maisonette-Whg. mit Traumgarten  #foryourfuture
",https://www.immobilienscout24.de/expose/117015608,80999
300,Cincinnatistr. 6,,True,True,München,Isabella Schuster,Obergiesing,,True,115669640,True,48.09375,11.59036,18,747000.0,False,5.0,110.0,Familienfreundliche 5-Zimmer-Wohnung 110 m² mit Garten 150 m²!,https://www.immobilienscout24.de/expose/115669640,81549
301,,,True,False,München,Immobilien Gräser ,Untermenzing,,False,117015708,False,,,5,511100.0,False,2.0,60.93,Hervorragend geschnittene 2-Zi.-Wohnung in ruhiger Lage! Ab ins eigene Nest!,https://www.immobilienscout24.de/expose/117015708,80999
302,,,False,False,München (Kreis),Eliane Hubert,Unterföhring,,True,116872998,True,,,14,814000.0,False,4.0,105.92,Rein ins Familienglück! Exklusive 4- Zi.-Gartenwohnung im familienfreundlichen Unterföhring!,https://www.immobilienscout24.de/expose/116872998,85774
305,,,True,False,München,Immobilien Gräser ,Untermenzing,,True,117015532,False,,,6,810500.0,False,3.0,96.69,Haus im Haus! Sonniges 3-Zimmer-Paradies für Gartenliebhaber!#stayhome ,https://www.immobilienscout24.de/expose/117015532,80999
306,,,True,True,München,Raiffeisenbank München Süd eG Patrick Csallner,Solln,,False,116969358,True,,,10,570000.0,False,2.0,60.27,Virtuelle Besichtigung möglich! Moderne Wohnung in Ecklage,https://www.immobilienscout24.de/expose/116969358,81479
307,,,False,False,München,,Bogenhausen,,False,117030073,False,,,6,520000.0,False,3.0,67.0,Moderner Wohn-Stil mit Blick ins Grüne,https://www.immobilienscout24.de/expose/117030073,81927
308,,,False,False,München,Aleksandra Masiewicz,Bogenhausen,,False,116955005,False,,,10,465000.0,False,3.0,75.0,Gut geschnittene 3-Zimmer-Wohnung mit sonniger Westloggia,https://www.immobilienscout24.de/expose/116955005,81927
316,Gabriele-Münter-Str. 19,,True,True,München,Dirk Lielich,Solln,,True,117065733,True,48.084590000000006,11.50479,18,559000.0,False,3.0,69.35,PROVISIONSFREI ! Erstbezug nach Sanierung! Schöner Wohnen mit offener Küche und Südbalkon in Solln,https://www.immobilienscout24.de/expose/117065733,81477
